,game_id,type,result,white_player,black_player,white_elo,black_elo,time_control,num_ply,termination,white_won,black_won,no_winner,move_ply,move,cp,cp_rel,cp_loss,is_blunder_cp,winrate,winrate_elo,winrate_loss,is_blunder_wr,opp_winrate,white_active,active_elo,opponent_elo,active_won,is_capture,clock,opp_clock,clock_percent,opp_clock_percent,low_time,board,active_bishop_count,active_knight_count,active_pawn_count,active_queen_count,active_rook_count,is_check,num_legal_moves,opp_bishop_count,opp_knight_count,opp_pawn_count,opp_queen_count,opp_rook_count,n_pieces
110,ABiS7mM5,Blitz,0-1,ForFischer,ChessireCat,1436,1427,180+2,70,Normal,False,True,False,54,a2a4,-9.68,-9.68,2.52,True,0.1706,0.1481,,False,0.8511,True,1436,1427,False,False,66,137,0.736,0.452,False,2b2k2/2p5/p1pp4/4b1N1/6P1/5N1P/Pr6/7K w - - 1 28,0,2,3,0,0,0,15,2,0,4,0,1,14
111,ABiS7mM5,Blitz,0-1,ForFischer,ChessireCat,1436,1427,180+2,70,Normal,False,True,False,55,b2a2,-12.2,12.2,2.57,True,,,,False,,False,1427,1436,True,False,136,66,0.456,0.736,False,2b2k2/2p5/p1pp4/4b1N1/P5P1/5N1P/1r6/7K b - - 0 28,3,0,4,0,1,0,34,0,2,3,0,0,14
112,ABiS7mM5,Blitz,0-1,ForFischer,ChessireCat,1436,1427,180+2,70,Normal,False,True,False,58,h7g5,-10.55,-10.55,4.05,True,,,,False,,True,1436,1427,False,False,52,136,0.792,0.456,False,2b5/2p3kN/p1pp4/4b3/P5P1/5N1P/r7/7K w - - 3 30,0,2,3,0,0,0,15,2,0,4,0,1,14
113,ABiS7mM5,Blitz,0-1,ForFischer,ChessireCat,1436,1427,180+2,70,Normal,False,True,False,59,a2a4,-14.6,14.6,4.22,True,,,,False,,False,1427,1436,True,True,136,52,0.456,0.792,False,2b5/2p3k1/p1pp4/4b1N1/P5P1/5N1P/r7/7K b - - 4 30,3,0,4,0,1,0,32,0,2,3,0,0,14
114,ABiS7mM5,Blitz,0-1,ForFischer,ChessireCat,1436,1427,180+2,70,Normal,False,True,False,60,h1g2,-10.38,-10.38,5.07,True,,,,False,,True,1436,1427,False,False,49,136,0.804,0.456,False,2b5/2p3k1/p1pp4/4b1N1/r5P1/5N1P/8/7K w - - 0 31,0,2,2,0,0,0,14,2,0,4,0,1,13
115,ABiS7mM5,Blitz,0-1,ForFischer,ChessireCat,1436,1427,180+2,70,Normal,False,True,False,61,c8b7,-15.45,15.45,6.03,True,,,,False,,False,1427,1436,True,False,130,49,0.48,0.804,False,2b5/2p3k1/p1pp4/4b1N1/r5P1/5N1P/6K1/8 b - - 1 31,3,0,4,0,1,0,32,0,2,2,0,0,13
116,ABiS7mM5,Blitz,0-1,ForFischer,ChessireCat,1436,1427,180+2,70,Normal,False,True,False,64,e6c7,-10.87,-10.87,inf,True,,,,False,,True,1436,1427,False,True,44,129,0.824,0.484,False,8/1bp5/p1ppNk2/4b3/r5P1/5N1P/6K1/8 w - - 4 33,0,2,2,0,0,0,22,2,0,4,0,1,13
117,ABiS7mM5,Blitz,0-1,ForFischer,ChessireCat,1436,1427,180+2,70,Normal,False,True,False,65,c6c5,None,inf,inf,True,,,,False,,False,1427,1436,True,False,126,44,0.496,0.824,False,8/1bN5/p1pp1k2/4b3/r5P1/5N1P/6K1/8 b - - 0 33,3,0,3,0,1,0,26,0,2,2,0,0,12
118,ABiS7mM5,Blitz,0-1,ForFischer,ChessireCat,1436,1427,180+2,70,Normal,False,True,False,66,c7e8,-65.81,-65.81,inf,True,,,,False,,True,1436,1427,False,False,41,126,0.836,0.496,False,8/1bN5/p2p1k2/2p1b3/r5P1/5N1P/6K1/8 w - - 0 34,0,2,2,0,0,0,12,2,0,3,0,1,12
119,ABiS7mM5,Blitz,0-1,ForFischer,ChessireCat,1436,1427,180+2,70,Normal,False,True,False,67,f6e7,None,inf,inf,True,,,,False,,False,1427,1436,True,False,122,41,0.512,0.836,False,4N3/1b6/p2p1k2/2p1b3/r5P1/5N1P/6K1/8 b - - 1 34,3,0,3,0,1,1,4,0,2,2,0,0,12
120,ABiS7mM5,Blitz,0-1,ForFischer,ChessireCat,1436,1427,180+2,70,Normal,False,True,False,68,e8c7,-67.11,-67.11,inf,True,,,,False,,True,1436,1427,False,False,34,122,0.864,0.512,False,4N3/1b2k3/p2p4/2p1b3/r5P1/5N1P/6K1/8 w - - 2 35,0,2,2,0,0,0,10,2,0,3,0,1,12
121,ABiS7mM5,Blitz,0-1,ForFischer,ChessireCat,1436,1427,180+2,70,Normal,False,True,False,69,a4a3,None,inf,inf,True,,,,False,,False,1427,1436,True,False,117,34,0.532,0.864,False,8/1bN1k3/p2p4/2p1b3/r5P1/5N1P/6K1/8 b - - 3 35,3,0,3,0,1,0,34,0,2,2,0,0,12
122,3IIwUnL6,Blitz,1-0,Liverinsk,Aleksei43,1659,1704,180+0,71,Normal,True,False,False,65,d6e4,None,inf,inf,True,,,,False,,False,1704,1659,False,False,18,48,0.9,0.733,True,6rk/p2R4/3n2pP/3p4/2rP2P1/1K2P3/8/7R b - - 0 33,1,1,3,0,2,0,27,0,0,4,0,2,14
123,3IIwUnL6,Blitz,1-0,Liverinsk,Aleksei43,1659,1704,180+0,71,Normal,True,False,False,66,h6h7,-3.77,-3.77,inf,True,0.3337,0.2482,,False,0.7216,True,1659,1704,True,False,43,18,0.761,0.9,False,6rk/p2R4/6pP/3p4/2rPn1P1/1K2P3/8/7R w - - 1 34,0,0,4,0,2,0,26,0,1,3,0,2,14
124,3IIwUnL6,Blitz,1-0,Liverinsk,Aleksei43,1659,1704,180+0,71,Normal,True,False,False,67,g8g7,None,inf,inf,True,,,,False,,False,1704,1659,False,False,16,43,0.911,0.761,True,6rk/p2R3P/6p1/3p4/2rPn1P1/1K2P3/8/7R b - - 0 34,1,1,3,0,2,0,28,0,0,4,0,2,14
125,ZYu8poh4,Blitz,0-1,retardedplatypus123,whats_a_woman,2216,1991,180+0,101,Normal,False,True,False,65,g7g6,-2.0,2.0,2.0,True,0.6748,0.6572,0.1142,True,0.3914,False,1991,2216,True,False,51,48,0.717,0.733,False,2r2k2/6p1/1nB4p/2R2p2/1p6/1P4P1/5PKP/8 b - - 1 33,1,1,4,0,1,0,18,1,0,4,0,1,14
126,ZYu8poh4,Blitz,0-1,retardedplatypus123,whats_a_woman,2216,1991,180+0,101,Normal,False,True,False,66,g2f3,0.0,0.0,3.4,True,0.5606,0.4487,0.2176,True,0.5606,True,2216,1991,False,False,42,51,0.767,0.717,False,2r2k2/8/1nB3pp/2R2p2/1p6/1P4P1/5PKP/8 w - - 0 34,1,0,4,0,1,0,28,0,1,4,0,1,14
127,ZYu8poh4,Blitz,0-1,retardedplatypus123,whats_a_woman,2216,1991,180+0,101,Normal,False,True,False,68,f3f4,-3.17,-3.17,3.18,True,0.3524,0.2505,0.0985,False,0.7073,True,2216,1991,False,False,36,51,0.8,0.717,False,2r5/4k3/1nB3pp/2R2p2/1p6/1P3KP1/5P1P/8 w - - 2 35,1,0,4,0,1,0,24,0,1,4,0,1,14
128,ZYu8poh4,Blitz,0-1,retardedplatypus123,whats_a_woman,2216,1991,180+0,101,Normal,False,True,False,84,h2g2,-9.0,-9.0,11.67,True,0.18,0.1344,,False,0.8438,True,2216,1991,False,False,27,43,0.85,0.761,True,8/8/7p/3nkp2/1p5p/1r4P1/3R1P1K/8 w - - 0 43,0,0,2,0,1,0,16,0,1,4,0,1,11
129,ZYu8poh4,Blitz,0-1,retardedplatypus123,whats_a_woman,2216,1991,180+0,101,Normal,False,True,False,85,h4g3,-20.67,20.67,4.91,True,,,,False,,False,1991,2216,True,True,42,27,0.767,0.85,False,8/8/7p/3nkp2/1p5p/1r4P1/3R1PK1/8 b - - 1 43,1,1,4,0,1,0,23,0,0,2,0,1,11
130,ZYu8poh4,Blitz,0-1,retardedplatypus123,whats_a_woman,2216,1991,180+0,101,Normal,False,True,False,88,g2h2,-14.11,-14.11,inf,True,,,,False,,True,2216,1991,False,False,27,40,0.85,0.778,True,8/8/7p/4kp2/1p6/1r2n1P1/3R2K1/8 w - - 1 45,0,0,1,0,1,1,6,0,1,3,0,1,9
131,ZYu8poh4,Blitz,0-1,retardedplatypus123,whats_a_woman,2216,1991,180+0,101,Normal,False,True,False,89,e3g4,None,inf,inf,True,,,,False,,False,1991,2216,True,False,39,27,0.783,0.85,False,8/8/7p/4kp2/1p6/1r2n1P1/3R3K/8 b - - 2 45,1,1,3,0,1,0,17,0,0,1,0,1,9
132,ZYu8poh4,Blitz,0-1,retardedplatypus123,whats_a_woman,2216,1991,180+0,101,Normal,False,True,False,90,h2g2,-17.45,-17.45,2.7,True,,,,False,,True,2216,1991,False,False,25,39,0.861,0.783,True,8/8/7p/4kp2/1p4n1/1r4P1/3R3K/8 w - - 3 46,0,0,1,0,1,1,4,0,1,3,0,1,9
133,ZYu8poh4,Blitz,0-1,retardedplatypus123,whats_a_woman,2216,1991,180+0,101,Normal,False,True,False,91,b3e3,-20.15,20.15,4.58,True,,,,False,,False,1991,2216,True,False,38,25,0.789,0.861,False,8/8/7p/4kp2/1p4n1/1r4P1/3R2K1/8 b - - 4 46,1,1,3,0,1,0,17,0,0,1,0,1,9
134,ZYu8poh4,Blitz,0-1,retardedplatypus123,whats_a_woman,2216,1991,180+0,101,Normal,False,True,False,92,d2b2,-15.57,-15.57,inf,True,,,,False,,True,2216,1991,False,False,24,38,0.867,0.789,True,8/8/7p/4kp2/1p4n1/4r1P1/3R2K1/8 w - - 5 47,0,0,1,0,1,0,16,0,1,3,0,1,9
135,ZYu8poh4,Blitz,0-1,retardedplatypus123,whats_a_woman,2216,1991,180+0,101,Normal,False,True,False,93,b4b3,None,inf,inf,True,,,,False,,False,1991,2216,True,False,38,24,0.789,0.867,False,8/8/7p/4kp2/1p4n1/4r1P1/1R4K1/8 b - - 6 47,1,1,3,0,1,0,21,0,0,1,0,1,9
136,ZYu8poh4,Blitz,0-1,retardedplatypus123,whats_a_woman,2216,1991,180+0,101,Normal,False,True,False,94,g2h3,-57.23,-57.23,inf,True,,,,False,,True,2216,1991,False,False,22,38,0.878,0.789,True,8/8/7p/4kp2/6n1/1p2r1P1/1R4K1/8 w - - 0 48,0,0,1,0,1,0,11,0,1,3,0,1,9
137,6pPvtwf9,Rapid,1-0,MaryamGhorab,KEVINODOSonIG,1109,840,600+0,79,Normal,True,False,False,60,b1b8,66.44,66.44,4.36,True,,,,False,,True,1109,840,True,False,310,237,0.483,0.605,False,5k2/3b4/5p2/4Pn2/8/5N1P/P4PP1/1RR3K1 w - - 0 31,0,1,5,0,2,0,34,1,1,1,0,0,13
138,6pPvtwf9,Rapid,1-0,MaryamGhorab,KEVINODOSonIG,1109,840,600+0,79,Normal,True,False,False,61,f8g7,62.08,-62.08,inf,True,,,,False,,False,840,1109,False,False,234,310,0.61,0.483,False,1R3k2/3b4/5p2/4Pn2/8/5N1P/P4PP1/2R3K1 b - - 1 31,2,1,1,0,0,1,5,0,1,5,0,2,13
